i,p,dist_m,uncovered,cluster_solved,lat_i,lon_i,cluster_i,w_i,lat_p,lon_p,cluster_p
2693,,,1,3,25.67176006853738,-100.28014841884718,3,23.926762587257866,,,
2719,41.0,118.13530745019531,0,3,25.671951196576224,-100.25046931913293,3,33.80598583550039,25.67269733216301,-100.25179895882799,3.0
2726,2105.0,150.71672645912557,0,3,25.669027270567945,-100.26986521366283,3,57.02964685794683,25.66785570126679,-100.26914432870288,3.0
2727,,,1,3,25.67431786169731,-100.25454727888385,3,62.95583266122732,,,
2728,34.0,187.0152034554582,0,3,25.67700070780938,-100.26685808783999,3,114.9890363271757,25.675970596854594,-100.26686259906006,3.0
2736,,,1,3,25.676111861920194,-100.25563034122143,3,7.614337825839068,,,
2768,29.0,147.80596952119112,0,3,25.67895176492964,-100.26772411044463,3,24.388735013162812,25.678257734263262,-100.26770424519577,3.0
2782,,,1,3,25.667976027209363,-100.27957373526984,3,43.40464452018715,,,
2818,,,1,3,25.67334203673636,-100.24818844858841,3,89.76788060677748,,,
2819,,,1,3,25.67808003157727,-100.26141593594062,3,0.0,,,
2820,,,1,3,25.6670471214759,-100.27770888424085,3,89.16772380314913,,,
2831,1864.0,0.0,0,3,25.66147840952765,-100.28115909376722,3,94.42412220259611,25.66147840952765,-100.28115909376722,3.0
2848,,,1,3,25.67499037844876,-100.26020201998486,3,33.36804261221918,,,
2857,,,1,3,25.671325535349364,-100.26873686890505,3,19.43344984298746,,,
2872,3063.0,0.0,0,3,25.661756965424974,-100.27056687715613,3,22.78224182315096,25.662828247441897,-100.27016236227469,3.0
2884,11.0,154.2189982092121,0,3,25.67359133681893,-100.27282709781844,3,23.360248443083748,25.67352359302248,-100.26994056964946,3.0
2890,156.0,281.59027716884725,0,3,25.67493342440288,-100.26559337049784,3,87.07608679952597,25.67258082671206,-100.26503020384384,3.0
2893,,,1,3,25.680300302578836,-100.25915970570323,3,34.94077847607419,,,
