i,p,dist_m,uncovered,cluster_solved,lat_i,lon_i,cluster_i,w_i,lat_p,lon_p,cluster_p
232,,,1,5,18.01436272433175,-92.95279914202108,5,160.76264134674489,,,
245,747.0,290.15768653437567,0,5,18.01579911998012,-92.95734649840793,5,27.358657249257067,18.014266957403557,-92.95847600442134,5.0
256,918.0,333.42737316120633,0,5,18.013910114824778,-92.95277861066873,5,99.74004408828081,18.012320110939108,-92.95139500455784,5.0
272,718.0,280.7200229749688,0,5,18.010232267559243,-92.93906401795854,5,2.833067246095638,18.012377877805196,-92.94069832188343,5.0
280,,,1,5,18.009259407568592,-92.9447319255713,5,288.31612277920794,,,
286,212.0,0.0,0,5,18.014731601059758,-92.94725348884562,5,109.90022854436415,18.014731601059758,-92.94725348884562,5.0
309,,,1,5,18.01112808749638,-92.93570417784488,5,169.98070898662078,,,
320,370.0,209.18147983529408,0,5,18.003227725413126,-92.9377851793751,5,286.79113066110705,18.003875927537138,-92.93836853355899,5.0
347,718.0,245.70894104515216,0,5,18.010742783640435,-92.93901108763102,5,458.58638256381454,18.012377877805196,-92.94069832188343,5.0
357,,,1,5,18.006137672257115,-92.94085591949333,5,139.414504552046,,,
363,,,1,5,18.006562020230273,-92.94064887455156,5,46.608327911168125,,,
374,718.0,342.89329272233056,0,5,18.013199059794097,-92.93931152751308,5,528.5504757400993,18.012377877805196,-92.94069832188343,5.0
398,212.0,56.605505762722075,0,5,18.014411708580145,-92.94761991862498,5,106.43677681269493,18.014731601059758,-92.94725348884562,5.0
429,718.0,245.70894104515216,0,5,18.010702091473945,-92.93980561630357,5,230.7950463709891,18.012377877805196,-92.94069832188343,5.0
431,204.0,306.93171520922704,0,5,18.005253177128342,-92.93288057985238,5,81.16008176954037,18.006412097902924,-92.93506120215284,5.0
444,,,1,5,18.01584412791227,-92.94396544018285,5,114.68796201846928,,,
447,,,1,5,18.01057124319774,-92.94579271626958,5,141.61619858761566,,,
466,,,1,5,18.001479644190244,-92.93705073919645,5,38.042244877763935,,,
467,,,1,5,18.01220399369203,-92.94575647235511,5,26.178254435817458,,,
479,,,1,5,18.01481753586965,-92.95280998987556,5,42.222764674685855,,,
